"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:3WRTADbL0criwvX6IQFex2","Six","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","spotify:album:5LFlBRrSKGrczYQ7avbJ5a","The Fall Of Ideals","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","2006-07-11","https://i.scdn.co/image/ab67616d0000b2737819a67c8d2e62e4dffc93f3","1","7","202440","https://p.scdn.co/mp3-preview/8d4d2dc017474a142429a4729fb4c834d983e87e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USRZR0695607","spotify:user:75p2140e0alu9ardn51dih4ci","2021-02-14T03:50:11Z"
"spotify:track:7ACxUo21jtTHzy7ZEV56vU","Crazy Train","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:4qUMByJ3Pk94BFnCmGaUPS","Blizzard Of Ozz (40th Anniversary Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","2020-09-18","https://i.scdn.co/image/ab67616d0000b273475ca6e5c1ce0ef70740c3c6","1","2","293183","https://p.scdn.co/mp3-preview/82413173824c77d38be0f2db4456ebf289d12f05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USSM11002845","spotify:user:75p2140e0alu9ardn51dih4ci","2021-02-21T05:57:52Z"
"spotify:track:5LyRtsQLhcXmy50VXhQXXS","Holy Wars...The Punishment Due - 2004 Remix","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:0qaLL09EtF1hiUis7PRvaJ","Rust In Peace (2004 Remix / Expanded Edition)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-10-04","https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0","1","1","392600","https://p.scdn.co/mp3-preview/29d83cf8320442ec1841b041ce6c2c69a7bbe866?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USCA20400647","spotify:user:75p2140e0alu9ardn51dih4ci","2021-02-21T06:00:56Z"
"spotify:track:20I8RduZC2PWMWTDCZuuAN","Take Me Out","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","spotify:album:0vi5ePiEHrGZJF7QhnDW2z","Franz Ferdinand","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","2004-02-16","https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4","1","3","237026","https://p.scdn.co/mp3-preview/f91cfdf3dd5f7114cf47f8c8b2567b7a8a76d9ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GBCEL0300192","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-01T20:35:46Z"
"spotify:track:53968oKecrFxkErocab2Al","November Rain","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:4L5pz06MVlsWaTEjSQPN8h","Use Your Illusion I","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1991-09-17","https://i.scdn.co/image/ab67616d0000b273c5803d7a2712cc6beee72281","1","10","537506","https://p.scdn.co/mp3-preview/98deb9c370bbaa350be058b3470fbe3bc1e28d9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USGF19141510","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-01T20:43:25Z"
"spotify:track:02YuWD3sBOJa1cnGW1DqCE","Push Push (Lady Lightning)","spotify:artist:7sB9Netl8x6rYTw0gs1JJ8","Bang Camaro","spotify:album:2EW0qzRe2ntiYBerUAgJqr","Bang Camaro","spotify:artist:7sB9Netl8x6rYTw0gs1JJ8","Bang Camaro","2007-01-01","https://i.scdn.co/image/ab67616d0000b273be18e64f13f3e0c1256a9953","1","1","281653","https://p.scdn.co/mp3-preview/9a27b2703259b7b689692925faecc9908c7aa5b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","usgcv0706063","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-02T15:10:04Z"
"spotify:track:6N0AnkdDFZUetw8KAGHV7e","Godzilla","spotify:artist:00tVTdpEhQQw1bqdu8RCx2","Blue Öyster Cult","spotify:album:105oUsR7H8AJNELy43XF3w","Spectres","spotify:artist:00tVTdpEhQQw1bqdu8RCx2","Blue Öyster Cult","1977","https://i.scdn.co/image/ab67616d0000b2735e045d1e56f161d40c9acf8d","1","1","221400","https://p.scdn.co/mp3-preview/1dd80218b7e82e201530681e2bc58d7fa0bcfcdc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USSM19917720","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-02T15:10:24Z"
"spotify:track:6b6uLZsoGhObYexIxnRbIb","Hangar 18 - 2004 Remix","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:0qaLL09EtF1hiUis7PRvaJ","Rust In Peace (2004 Remix / Expanded Edition)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-10-04","https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0","1","2","311200","https://p.scdn.co/mp3-preview/6fb252d64b0d73047a9181b47f9b1f245097be47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USCA20400648","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-04T16:41:29Z"
"spotify:track:0XT70Wk9pP8JZkmJhfntuL","Two Weeks","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","spotify:album:5Idfe5SehEAZ9uyv9fSKu1","Overcome","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","2008-09-16","https://i.scdn.co/image/ab67616d0000b2738d0bac50ac43d247cbf139df","1","2","257346","https://p.scdn.co/mp3-preview/29f93ea98acf201e757e0897cf3dd3b18ade741c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USRZR0899902","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-09T20:24:41Z"
"spotify:track:7oHr3qJ7Lm7htnw7Qf2EJZ","Ernten was wir säen - Schweinerock Mix","spotify:artist:748dDObrUoBetes0pLj788, spotify:artist:2MRbgIGPsALAFeg0aYPaAc, spotify:artist:35tK5vB1IJe7cXUrcwYW4F","Die Fantastischen Vier, Andreas ""Bear"" Läsker, Felix J. Gauder","spotify:album:4lSN5UsKmW6dpJMi4kaCzR","Fornika - Jubiläums-Edition","spotify:artist:748dDObrUoBetes0pLj788","Die Fantastischen Vier","2007","https://i.scdn.co/image/ab67616d0000b2738b396ce051bcb2af80707497","1","14","492426","https://p.scdn.co/mp3-preview/98905838b5a0866123e4686d42452547440a2b86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","DEA810700085","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-19T15:44:56Z"
"spotify:track:2E7W1X4maFFcjHrVrFA7Vs","Bark at the Moon","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:537qKeG5gbEvKJpQ4Qmszn","Bark At The Moon (Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1983-12-10","https://i.scdn.co/image/ab67616d0000b273813b607b3b7e094c306af4fd","1","1","257120","https://p.scdn.co/mp3-preview/823326c7dec351ae0dc22c8f7a75b3f68875dcfb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USSM18300021","spotify:user:75p2140e0alu9ardn51dih4ci","2021-03-26T18:47:29Z"
"spotify:track:6FUwPb4mGlUDbx42uspXaZ","Fuel","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:0Ip2GlQPoAIgdkqCO2YkMa","Reload","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1997-01-01","https://i.scdn.co/image/ab67616d0000b27306cb74d39d123ebe1b3c6631","1","1","269800","https://p.scdn.co/mp3-preview/78b969551a44efcf17b4d1166cff4ad0a1bfa66e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","GBAMC9700001","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T17:40:25Z"
"spotify:track:3sHH7lklbfpcraDDvYnjo7","Bat Country","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:55tK4Ab7XHTOKkw0xDz3AA","City of Evil","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2005-06-06","https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400","1","4","311813","https://p.scdn.co/mp3-preview/3c245a32d1d3dfaf61bf527c464c1fe480a2ff3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USWB10501912","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T17:47:59Z"
"spotify:track:6FVYwnVrnAEIRnY3bHJb46","Beast and the Harlot","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:55tK4Ab7XHTOKkw0xDz3AA","City of Evil","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2005-06-06","https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400","1","1","343600","https://p.scdn.co/mp3-preview/c5ce4e2365162b15c115c8a73bbb47588e1c9d4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USWB10501909","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T17:56:05Z"
"spotify:track:4m8JqVnhu42aOHqdiLRqlJ","Cheat On The Church","spotify:artist:3yZGxic0kOZYvVfQto4lmP","Graveyard BBQ","spotify:album:0ktfypyrxjl8gUYd8xa8kT","Greatest Hits Volume 1","spotify:artist:3yZGxic0kOZYvVfQto4lmP","Graveyard BBQ","2006-11-02","https://i.scdn.co/image/ab67616d0000b273b78172ca5c17d79eccfb3691","1","3","248653","https://p.scdn.co/mp3-preview/18edd5ab97647ef1312821621d023a60e1fa9c95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","ushm90653152","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T18:10:39Z"
"spotify:track:0fF3HHQoC1pgTzvqX1mmc6","We Three Kings","spotify:artist:0dl1CSyAIvbLjyXwE4LcCz","Steve Ouimette","spotify:album:5k3H1oFJewoN7HtLHyqDZD","Epic","spotify:artist:0dl1CSyAIvbLjyXwE4LcCz","Steve Ouimette","2010","https://i.scdn.co/image/ab67616d0000b273f24b585a416ecc749a8848d9","1","13","218506","https://p.scdn.co/mp3-preview/aaa51a93e4f841fe3a2b24ef2e8522a248015532?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USSR21000167","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T18:21:38Z"
"spotify:track:6hpPAOftKbe1YghyTtJuCq","Play With Me","spotify:artist:6w7j5wQ5AI5OQYlcM15s2L","Extreme","spotify:album:0iWVmKKPVhtOkaMFZcfaiw","Extreme","spotify:artist:6w7j5wQ5AI5OQYlcM15s2L","Extreme","1989-01-01","https://i.scdn.co/image/ab67616d0000b2734f124aa3dbcf51cf291062a0","1","11","211440","https://p.scdn.co/mp3-preview/5f2daf78830ab6b633d61057c643f1562cf399a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USAM18923370","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-04T18:27:09Z"
"spotify:track:2RaA6kIcvomt77qlIgGhCT","Breaking the Law","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:5bqtZRbUZUxUps8mrO9tGY","British Steel","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1980","https://i.scdn.co/image/ab67616d0000b273be0e5ebab8c61469b1ff9f62","1","3","153840","https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBBBN8000007","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-12T05:10:42Z"
"spotify:track:7fcfNW0XxTWlwVlftzfDOR","Walk","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:7kW0cpKgSVsEqcc8xgbSb0","Vulgar Display of Power","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","1992-02-21","https://i.scdn.co/image/ab67616d0000b273347c0a40c1e3f0c890a6d9d6","1","3","315120","https://p.scdn.co/mp3-preview/4d003a5b7df1dc79fb42d88a6993066729f07be9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USEE10170088","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-12T05:11:02Z"
"spotify:track:0L7zm6afBEtrNKo6C6Gj08","Painkiller","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:7LgrhuKnAXpNEv8qzcVd2t","Painkiller","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1990-09-26","https://i.scdn.co/image/ab67616d0000b27360db4ca924d17bc6754e89aa","1","1","365826","https://p.scdn.co/mp3-preview/76077b7e2bce60eeb7eaffd6bcf96186b4557d33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBBBN0102557","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-12T05:11:32Z"
"spotify:track:7txxAtOMwLLnQTpKeBL6bp","Mother","spotify:artist:34c4iQ5tkaZKu6Sv28BTde","Danzig","spotify:album:3elIDlrTtrgKfbxYVgp3uW","Danzig","spotify:artist:34c4iQ5tkaZKu6Sv28BTde","Danzig","1988-01-01","https://i.scdn.co/image/ab67616d0000b273bc8d8db760af7b9d0c91747f","1","6","204866","https://p.scdn.co/mp3-preview/9f652f353d6ab9106fa52de520a070ff30b23819?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USSM18800169","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-14T17:20:26Z"
"spotify:track:3e7wv9TChjWrnXHrk5NyBU","All Nightmare Long","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:3bK58rVcWBh3V3vxMLzi0V","Death Magnetic","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","2008-01-01","https://i.scdn.co/image/ab67616d0000b273f5802466e1bc84cdf51d97e2","1","5","477026","https://p.scdn.co/mp3-preview/8299217bb04fba0fb9ff583d26ccd7e52851351f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","GBUM70812417","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-14T17:20:39Z"
"spotify:track:2ov8L95QD25TLpZAZPYWXL","Mr. Crowley","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:4qUMByJ3Pk94BFnCmGaUPS","Blizzard Of Ozz (40th Anniversary Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","2020-09-18","https://i.scdn.co/image/ab67616d0000b273475ca6e5c1ce0ef70740c3c6","1","6","302647","https://p.scdn.co/mp3-preview/021279b8ea35e89fd7b1ac814b75805bb24e71bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USSM11002849","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-18T04:20:49Z"
"spotify:track:53XwC1dv3ZaqGNjw7Etk5J","Never Too Late","spotify:artist:3STTKsLP1gSzGvOVCtNlWS","The Answer","spotify:album:6LImWLyfZlBnk5jPR3pvCc","Rise","spotify:artist:3STTKsLP1gSzGvOVCtNlWS","The Answer","2013-10-01","https://i.scdn.co/image/ab67616d0000b273b8641aaf6e73c4c08ab417f6","1","2","235346","https://p.scdn.co/mp3-preview/9b26f1355be0012dadd03f91cb96c8f7316cb8f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GBEEX0600034","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-18T04:22:17Z"
"spotify:track:22ML0MuFKfw16WejbxsLOy","Heartbreaker","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","spotify:album:3QtcoigGc0KKzE6mVAkFfY","In The Heat Of The Night","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","1979-01-01","https://i.scdn.co/image/ab67616d0000b2732b6cfe6027c990887aadedfc","1","1","209360","https://p.scdn.co/mp3-preview/7ae6a2973dc5907ed876900596b32564b825f082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USCH38400033","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-18T04:37:42Z"
"spotify:track:6LGoJAyN1xAqF3VJZt0MKx","Evil","spotify:artist:0W8edGiwAsv6HXF0Kyc2V9","Mercyful Fate","spotify:album:2csZMxSEbMiDhiaZuEeuuv","Melissa","spotify:artist:0W8edGiwAsv6HXF0Kyc2V9","Mercyful Fate","1983-10-30","https://i.scdn.co/image/ab67616d0000b273bed3cf6d90e79aa317f69705","1","1","284960","https://p.scdn.co/mp3-preview/65013318052ee90670ddd4073000cbd9bd27aed1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLA329780544","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-18T06:13:21Z"
"spotify:track:7CpbhqKUedOIrcvc94p60Y","Bodies","spotify:artist:1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool","spotify:album:089oyV5caclve3ap934iRw","Sinner","spotify:artist:1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool","2001-01-01","https://i.scdn.co/image/ab67616d0000b27326d45b50f2016fed43d54320","1","2","201960","https://p.scdn.co/mp3-preview/5efe16cd96fbb2c320332c1ba8f120909db22d21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USWU30006502","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-18T22:34:49Z"
"spotify:track:5HSpMRUC4m3L3q48to2Kmu","So payaso","spotify:artist:3bgsNtcf5d5h9jbQbohfBK","Extremoduro","spotify:album:3msSCqpQLoY0nl4RTSf1Is","Agila","spotify:artist:3bgsNtcf5d5h9jbQbohfBK","Extremoduro","1996","https://i.scdn.co/image/ab67616d0000b273489635998e8b3a9dec1ae455","1","4","281666","https://p.scdn.co/mp3-preview/bfe87f0d8ab597568fb4b9e3c4b0b5f9031bbd52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ES5019614003","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-22T23:45:59Z"
"spotify:track:2tAeN2TKlQLOoSPXtARzBV","Eruption - 2015 Remaster","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","spotify:album:7DdEbYFPKTZ8KB4z6L4UnQ","Van Halen (Remastered)","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","1978-02-10","https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e","1","2","102080","https://p.scdn.co/mp3-preview/3874a18da7e37220658e52f96752d641b61f0c20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USWB11403669","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:30:19Z"
"spotify:track:2fnbCZHLXyrSdWhaRlBwQP","The Light That Blinds","spotify:artist:1HaiS1sFo8qkc6tF5Mw1M0","Shadows Fall","spotify:album:5VOseziKfmKNm8TgQebrVZ","The War Within","spotify:artist:1HaiS1sFo8qkc6tF5Mw1M0","Shadows Fall","2004-07-13","https://i.scdn.co/image/ab67616d0000b2733445b186586d5cdff8973c32","1","1","298333","https://p.scdn.co/mp3-preview/c7d926106447e7b690b7ad371bee7ce78e7461e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","US4E40422801","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:31:03Z"
"spotify:track:27sTzAelgljD6Uxp88BqA3","Nemesis","spotify:artist:0DCw6lHkzh9t7f8Hb4Z0Sx","Arch Enemy","spotify:album:7gesblPNpHD2mhMQyKd6MS","Doomsday Machine","spotify:artist:0DCw6lHkzh9t7f8Hb4Z0Sx","Arch Enemy","2005-07-13","https://i.scdn.co/image/ab67616d0000b273dcbd25c605dddb32022cecba","1","3","252280","https://p.scdn.co/mp3-preview/f1c5f5250ad594bc79d6d391d0fd9554d09f8e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US4E40628303","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:45:14Z"
"spotify:track:31BQPqg0PGatf52fIeu3Hh","Bloodlines","spotify:artist:7u12AuhJ5AaJIgZAZe0US8","Metalocalypse: Dethklok","spotify:album:6ycAvqENjkUU5QLSKaOurD","Dethalbum II","spotify:artist:7u12AuhJ5AaJIgZAZe0US8","Metalocalypse: Dethklok","2009-09-28","https://i.scdn.co/image/ab67616d0000b273d4da6c938cd62998efa5564d","1","1","210560","https://p.scdn.co/mp3-preview/a27e07f1f1eef15c73a111c332e57ecfa14fe3ad?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USYWT0800021","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:50:05Z"
"spotify:track:5Z8EDau8uNcP1E8JvmfkZe","School's Out","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","spotify:album:0zKjnOsXxs63unPR6TWoHq","School's Out","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","1972","https://i.scdn.co/image/ab67616d0000b2738bd7862946837e32f4a992db","1","1","210106","https://p.scdn.co/mp3-preview/98638e1985dfea1f4617e804f47e56271e11156e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USWB19900782","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:52:15Z"
"spotify:track:5awDvzxWfd53SSrsRZ8pXO","Du hast","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:2w6Vy8qZLU4niyQAHyu0Ag","Sehnsucht","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","1997-08-25","https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3","1","5","234226","https://p.scdn.co/mp3-preview/2145709202c48f888a51122569cb04a57f4e2032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","DED579704010","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:52:26Z"
"spotify:track:0DkmhHO4yyqCJFjosmmWPU","Almost Easy","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:3Id3VUk9jSKBD1guNo1buF","Avenged Sevenfold","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2007-10-26","https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742","1","2","234093","https://p.scdn.co/mp3-preview/c47d44700b9fc4ff7f311084713e28793c57ba7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USWB10703783","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:53:22Z"
"spotify:track:2ATTIE0sKIXysApJPlR3sB","Same Old Song and Dance","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:6ts9DsFiEy3H9yIYiggLdq","Get Your Wings","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1974-03-15","https://i.scdn.co/image/ab67616d0000b273e21078039e2a0098fe318ec8","1","1","233160","https://p.scdn.co/mp3-preview/809432a551eddba0d0c5303e1e01f985a1dbc581?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM10022914","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:53:29Z"
"spotify:track:2AxCeJ6PSsBYiTckM0HLY7","Voodoo Child (Slight Return)","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:5z090LQztiqh13wYspQvKQ","Electric Ladyland","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","1968-10-25","https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292","1","16","313373","https://p.scdn.co/mp3-preview/9a4434bb29956cd4097053fcb56bef39acdf331e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USQX90900750","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:54:01Z"
"spotify:track:2UIuYNBg8r5pkoG2MjdLZT","No Leaf Clover - Live","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:1OZaosC2RtsE2TEqLziwAD","S&M","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1999-01-01","https://i.scdn.co/image/ab67616d0000b2732a2e23c85aef280bffd824e7","1","8","343200","https://p.scdn.co/mp3-preview/6b494e0c98fe9fda5b03e23320e46a9d8af44860?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBAMC9900011","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:54:06Z"
"spotify:track:1FTSo4v6BOZH9QxKc3MbVM","Song 2 - 2012 Remaster","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","spotify:album:7HvIrSkKGJCzd8AKyjTJ6Q","Blur (Special Edition)","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","1997-02-10","https://i.scdn.co/image/ab67616d0000b273de114203356c1f7b136960b6","1","2","121160","https://p.scdn.co/mp3-preview/2c2b4ad08b6ef072182e9b38c386f54623aef4fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBAYE1200348","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:54:13Z"
"spotify:track:4vzPsfKiHxzOrc8HGxKbsr","Hard to See","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:6UVYgnSnY4ytapGgBY4BzZ","War is the Answer","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","2009-09-22","https://i.scdn.co/image/ab67616d0000b273021dd6fc31a42ac4e4ab778c","1","2","209493","https://p.scdn.co/mp3-preview/ce0873b9db4f1ac0f903a461ac97c34ff90324f4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","US5Z50900001","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-27T04:55:33Z"
"spotify:track:0MurDgBITdx5tzdV7BWjB0","Arterial Black","spotify:artist:03JCAEDSJwcDFskWvPavso","Drist","spotify:album:4R81iLHzGSw5vA8w3VNlwj","Orchids and Ammunition","spotify:artist:03JCAEDSJwcDFskWvPavso","Drist","2006-02-23","https://i.scdn.co/image/ab67616d0000b273d38595bf27d4d0663fbdca2b","1","6","195013","https://p.scdn.co/mp3-preview/3537f392a95c52a3a659235f28111c16994283f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","US4XZ0610007","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-29T00:11:05Z"
"spotify:track:1SpuDZ7y1W4vaCzHeLvsf7","Wrathchild - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:5REF2imQI3lMAmeWcDXE3D","Killers (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1981","https://i.scdn.co/image/ab67616d0000b273450ea0598665b1fb85c472d0","1","2","175053","https://p.scdn.co/mp3-preview/499fd3f7a25027116f4e2381bd5572c72062f321?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBCHB1800011","spotify:user:75p2140e0alu9ardn51dih4ci","2021-04-29T17:02:14Z"
